timestamp,subsystem,parameter,value,unit,quality,session_id
1750387629.4998267,gamma_beam,beam_energy_MeV,16.546825162958523,,GOOD,EXP_20250619_204709
1750387629.4998267,gamma_beam,beam_flux,51154319664922.02,,GOOD,EXP_20250619_204709
1750387629.4998267,gamma_beam,dose_rate_usv_h,0.4986118151214213,,GOOD,EXP_20250619_204709
1750387629.4998267,gamma_beam,stability_percent,96.45477728959801,,GOOD,EXP_20250619_204709
1750387629.4998267,gamma_beam,target_temperature_c,83.17236351497966,,GOOD,EXP_20250619_204709
1750387629.4998267,gamma_beam,uptime_hours,0.0,,GOOD,EXP_20250619_204709
1750387629.500435,target_cell,au197_activity_bq,0.0,,GOOD,EXP_20250619_204709
1750387629.500435,target_cell,conversion_percent,0.0,,GOOD,EXP_20250619_204709
1750387629.500435,target_cell,coolant_flow_lpm,2.9865861660951425,,GOOD,EXP_20250619_204709
1750387629.500435,target_cell,dose_rate_gy_h,0.1,,GOOD,EXP_20250619_204709
1750387629.500435,target_cell,irradiation_time_h,0.0,,GOOD,EXP_20250619_204709
1750387629.500435,target_cell,neutron_flux,1000000.0,,GOOD,EXP_20250619_204709
1750387629.500435,target_cell,pb208_remaining_g,0.0,,GOOD,EXP_20250619_204709
1750387629.500435,target_cell,pressure_bar,1.0404744464791869,,GOOD,EXP_20250619_204709
1750387629.500435,target_cell,target_temperature_c,25.913868098073756,,GOOD,EXP_20250619_204709
1750387629.500435,target_cell,thermal_power_w,0.0,,GOOD,EXP_20250619_204709
1750387630.0004084,gamma_beam,beam_energy_MeV,16.46492518840513,,GOOD,EXP_20250619_204709
1750387630.0004084,gamma_beam,beam_flux,49782241382830.72,,GOOD,EXP_20250619_204709
1750387630.0004084,gamma_beam,dose_rate_usv_h,0.249490315422986,,GOOD,EXP_20250619_204709
1750387630.0004084,gamma_beam,stability_percent,96.42916660434427,,GOOD,EXP_20250619_204709
1750387630.0004084,gamma_beam,target_temperature_c,83.20467896423308,,GOOD,EXP_20250619_204709
1750387630.0004084,gamma_beam,uptime_hours,0.0,,GOOD,EXP_20250619_204709
1750387630.500914,target_cell,au197_activity_bq,0.0,,GOOD,EXP_20250619_204709
1750387630.500914,target_cell,conversion_percent,0.0,,GOOD,EXP_20250619_204709
1750387630.500914,target_cell,coolant_flow_lpm,3.0064249136262244,,GOOD,EXP_20250619_204709
1750387630.500914,target_cell,dose_rate_gy_h,0.1,,GOOD,EXP_20250619_204709
1750387630.500914,target_cell,irradiation_time_h,0.0,,GOOD,EXP_20250619_204709
1750387630.500914,target_cell,neutron_flux,1000000.0,,GOOD,EXP_20250619_204709
1750387630.500914,target_cell,pb208_remaining_g,1.0000000000000002,,GOOD,EXP_20250619_204709
1750387630.500914,target_cell,pressure_bar,1.0297765069044416,,GOOD,EXP_20250619_204709
1750387630.500914,target_cell,target_temperature_c,24.462824034688335,,GOOD,EXP_20250619_204709
1750387630.500914,target_cell,thermal_power_w,0.0,,GOOD,EXP_20250619_204709
1750387630.5010548,gamma_beam,beam_energy_MeV,16.397130183853328,,GOOD,EXP_20250619_204709
1750387630.5010548,gamma_beam,beam_flux,49547744487231.16,,GOOD,EXP_20250619_204709
1750387630.5010548,gamma_beam,dose_rate_usv_h,0.4265941321435041,,GOOD,EXP_20250619_204709
1750387630.5010548,gamma_beam,stability_percent,95.81023660903546,,GOOD,EXP_20250619_204709
1750387630.5010548,gamma_beam,target_temperature_c,85.42576785151932,,GOOD,EXP_20250619_204709
1750387630.5010548,gamma_beam,uptime_hours,0.0,,GOOD,EXP_20250619_204709
1750387631.0053008,gamma_beam,beam_energy_MeV,16.563978508753355,,GOOD,EXP_20250619_204709
1750387631.0053008,gamma_beam,beam_flux,47418398693788.875,,GOOD,EXP_20250619_204709
1750387631.0053008,gamma_beam,dose_rate_usv_h,0.4574412272748958,,GOOD,EXP_20250619_204709
1750387631.0053008,gamma_beam,stability_percent,98.81116316186451,,GOOD,EXP_20250619_204709
1750387631.0053008,gamma_beam,target_temperature_c,83.07841650986963,,GOOD,EXP_20250619_204709
1750387631.0053008,gamma_beam,uptime_hours,0.0,,GOOD,EXP_20250619_204709
1750387631.5013723,target_cell,au197_activity_bq,0.0,,GOOD,EXP_20250619_204709
1750387631.5013723,target_cell,conversion_percent,0.0,,GOOD,EXP_20250619_204709
1750387631.5013723,target_cell,coolant_flow_lpm,2.967187875954468,,GOOD,EXP_20250619_204709
1750387631.5013723,target_cell,dose_rate_gy_h,0.1,,GOOD,EXP_20250619_204709
1750387631.5013723,target_cell,irradiation_time_h,0.0,,GOOD,EXP_20250619_204709
1750387631.5013723,target_cell,neutron_flux,1000000.0,,GOOD,EXP_20250619_204709
1750387631.5013723,target_cell,pb208_remaining_g,1.0000000000000002,,GOOD,EXP_20250619_204709
1750387631.5013723,target_cell,pressure_bar,1.1528429158116276,,GOOD,EXP_20250619_204709
1750387631.5013723,target_cell,target_temperature_c,23.548224065852832,,GOOD,EXP_20250619_204709
1750387631.5013723,target_cell,thermal_power_w,0.0,,GOOD,EXP_20250619_204709
1750387631.5057492,gamma_beam,beam_energy_MeV,16.434246221773538,,GOOD,EXP_20250619_204709
1750387631.5057492,gamma_beam,beam_flux,49819578129759.64,,GOOD,EXP_20250619_204709
1750387631.5057492,gamma_beam,dose_rate_usv_h,0.6598727759631231,,GOOD,EXP_20250619_204709
1750387631.5057492,gamma_beam,stability_percent,98.38258258880057,,GOOD,EXP_20250619_204709
1750387631.5057492,gamma_beam,target_temperature_c,87.61868838351654,,GOOD,EXP_20250619_204709
1750387631.5057492,gamma_beam,uptime_hours,0.0,,GOOD,EXP_20250619_204709
1750387632.0062337,gamma_beam,beam_energy_MeV,16.597647770364024,,GOOD,EXP_20250619_204709
1750387632.0062337,gamma_beam,beam_flux,48928026036470.36,,GOOD,EXP_20250619_204709
1750387632.0062337,gamma_beam,dose_rate_usv_h,0.39324017563209845,,GOOD,EXP_20250619_204709
1750387632.0062337,gamma_beam,stability_percent,97.46209146252184,,GOOD,EXP_20250619_204709
1750387632.0062337,gamma_beam,target_temperature_c,79.91705157677676,,GOOD,EXP_20250619_204709
1750387632.0062337,gamma_beam,uptime_hours,0.0,,GOOD,EXP_20250619_204709
1750387632.5025773,target_cell,au197_activity_bq,0.0,,GOOD,EXP_20250619_204709
1750387632.5025773,target_cell,conversion_percent,0.0,,GOOD,EXP_20250619_204709
1750387632.5025773,target_cell,coolant_flow_lpm,2.9039126071758505,,GOOD,EXP_20250619_204709
1750387632.5025773,target_cell,dose_rate_gy_h,0.1,,GOOD,EXP_20250619_204709
1750387632.5025773,target_cell,irradiation_time_h,0.0,,GOOD,EXP_20250619_204709
1750387632.5025773,target_cell,neutron_flux,1000000.0,,GOOD,EXP_20250619_204709
1750387632.5025773,target_cell,pb208_remaining_g,1.0000000000000002,,GOOD,EXP_20250619_204709
1750387632.5025773,target_cell,pressure_bar,1.1422165439297995,,GOOD,EXP_20250619_204709
1750387632.5025773,target_cell,target_temperature_c,23.09368560439796,,GOOD,EXP_20250619_204709
