timestamp,subsystem,parameter,value,unit,quality,session_id
1750387567.865956,gamma_beam,beam_energy_MeV,16.467459889618343,,GOOD,EXP_20250619_204607
1750387567.865956,gamma_beam,beam_flux,49824801805041.82,,GOOD,EXP_20250619_204607
1750387567.865956,gamma_beam,dose_rate_usv_h,0.33955863503523526,,GOOD,EXP_20250619_204607
1750387567.865956,gamma_beam,stability_percent,96.82739511428684,,GOOD,EXP_20250619_204607
1750387567.865956,gamma_beam,target_temperature_c,84.33843949163649,,GOOD,EXP_20250619_204607
1750387567.865956,gamma_beam,uptime_hours,0.0,,GOOD,EXP_20250619_204607
1750387567.8670204,target_cell,au197_activity_bq,0.0,,GOOD,EXP_20250619_204607
1750387567.8670204,target_cell,conversion_percent,0.0,,GOOD,EXP_20250619_204607
1750387567.8670204,target_cell,coolant_flow_lpm,2.9801057063057605,,GOOD,EXP_20250619_204607
1750387567.8670204,target_cell,dose_rate_gy_h,0.1,,GOOD,EXP_20250619_204607
1750387567.8670204,target_cell,irradiation_time_h,0.0,,GOOD,EXP_20250619_204607
1750387567.8670204,target_cell,neutron_flux,1000000.0,,GOOD,EXP_20250619_204607
1750387567.8670204,target_cell,pb208_remaining_g,0.0,,GOOD,EXP_20250619_204607
1750387567.8670204,target_cell,pressure_bar,1.0906689413224702,,GOOD,EXP_20250619_204607
1750387567.8670204,target_cell,target_temperature_c,24.376938814014196,,GOOD,EXP_20250619_204607
1750387567.8670204,target_cell,thermal_power_w,0.0,,GOOD,EXP_20250619_204607
1750387568.3666635,gamma_beam,beam_energy_MeV,16.353098175604952,,GOOD,EXP_20250619_204607
1750387568.3666635,gamma_beam,beam_flux,51025263540186.26,,GOOD,EXP_20250619_204607
1750387568.3666635,gamma_beam,dose_rate_usv_h,0.6454548224976365,,GOOD,EXP_20250619_204607
1750387568.3666635,gamma_beam,stability_percent,97.35619190391064,,GOOD,EXP_20250619_204607
1750387568.3666635,gamma_beam,target_temperature_c,92.67800513535425,,GOOD,EXP_20250619_204607
1750387568.3666635,gamma_beam,uptime_hours,0.0,,GOOD,EXP_20250619_204607
1750387568.867153,gamma_beam,beam_energy_MeV,16.544729017925757,,GOOD,EXP_20250619_204607
1750387568.867153,gamma_beam,beam_flux,49959263496442.555,,GOOD,EXP_20250619_204607
1750387568.867153,gamma_beam,dose_rate_usv_h,0.4463018800475295,,GOOD,EXP_20250619_204607
1750387568.867153,gamma_beam,stability_percent,98.33475322598221,,GOOD,EXP_20250619_204607
1750387568.867153,gamma_beam,target_temperature_c,86.12857231317017,,GOOD,EXP_20250619_204607
1750387568.867153,gamma_beam,uptime_hours,0.0,,GOOD,EXP_20250619_204607
1750387568.8676143,target_cell,au197_activity_bq,0.0,,GOOD,EXP_20250619_204607
1750387568.8676143,target_cell,conversion_percent,0.0,,GOOD,EXP_20250619_204607
1750387568.8676143,target_cell,coolant_flow_lpm,2.9787527526658324,,GOOD,EXP_20250619_204607
1750387568.8676143,target_cell,dose_rate_gy_h,0.1,,GOOD,EXP_20250619_204607
1750387568.8676143,target_cell,irradiation_time_h,0.0,,GOOD,EXP_20250619_204607
1750387568.8676143,target_cell,neutron_flux,1000000.0,,GOOD,EXP_20250619_204607
1750387568.8676143,target_cell,pb208_remaining_g,1.0000000000000002,,GOOD,EXP_20250619_204607
1750387568.8676143,target_cell,pressure_bar,1.1487626240558677,,GOOD,EXP_20250619_204607
1750387568.8676143,target_cell,target_temperature_c,23.195711862945764,,GOOD,EXP_20250619_204607
1750387568.8676143,target_cell,thermal_power_w,0.0,,GOOD,EXP_20250619_204607
1750387569.3730037,gamma_beam,beam_energy_MeV,16.645261967399307,,GOOD,EXP_20250619_204607
1750387569.3730037,gamma_beam,beam_flux,49857616612614.26,,GOOD,EXP_20250619_204607
1750387569.3730037,gamma_beam,dose_rate_usv_h,0.4695644416584301,,GOOD,EXP_20250619_204607
1750387569.3730037,gamma_beam,stability_percent,99.80123119852318,,GOOD,EXP_20250619_204607
1750387569.3730037,gamma_beam,target_temperature_c,86.58212594144614,,GOOD,EXP_20250619_204607
1750387569.3730037,gamma_beam,uptime_hours,0.0,,GOOD,EXP_20250619_204607
1750387569.8933523,target_cell,au197_activity_bq,0.0,,GOOD,EXP_20250619_204607
1750387569.8933523,target_cell,conversion_percent,0.0,,GOOD,EXP_20250619_204607
1750387569.8933523,target_cell,coolant_flow_lpm,2.973523963833879,,GOOD,EXP_20250619_204607
1750387569.8933523,target_cell,dose_rate_gy_h,0.1,,GOOD,EXP_20250619_204607
1750387569.8933523,target_cell,irradiation_time_h,0.0,,GOOD,EXP_20250619_204607
1750387569.8933523,target_cell,neutron_flux,1000000.0,,GOOD,EXP_20250619_204607
1750387569.8933523,target_cell,pb208_remaining_g,1.0000000000000002,,GOOD,EXP_20250619_204607
1750387569.8933523,target_cell,pressure_bar,1.034553475286069,,GOOD,EXP_20250619_204607
1750387569.8933523,target_cell,target_temperature_c,25.678893357706656,,GOOD,EXP_20250619_204607
1750387569.8933523,target_cell,thermal_power_w,0.0,,GOOD,EXP_20250619_204607
1750387569.8936856,gamma_beam,beam_energy_MeV,16.38613386690518,,GOOD,EXP_20250619_204607
